2/21/2012,12949.34,12965.69
2/17/2012,12903.33,12949.87
2/16/2012,12779.81,12904.08
2/15/2012,12864.65,12780.95
2/14/2012,12871.77,12878.28
2/13/2012,12799.11,12874.04
2/10/2012,12889.55,12801.23
2/9/2012,12884.41,12890.46
2/8/2012,12865.79,12883.95
2/7/2012,12844.37,12878.2
2/6/2012,12860.72,12845.13
2/3/2012,12705.04,12862.23
2/2/2012,12716.54,12705.41
2/1/2012,12632.76,12716.46
1/31/2012,12654.78,12632.91
1/30/2012,12659.17,12653.72
1/27/2012,12733.95,12660.46
1/26/2012,12757.33,12734.63
1/25/2012,12673.63,12756.96
1/24/2012,12708.37,12675.75
1/23/2012,12720.25,12708.82
1/20/2012,12623.83,12720.48
1/19/2012,12578.19,12623.98
1/18/2012,12474.69,12578.95
1/17/2012,12423.12,12482.07
1/13/2012,12469.96,12422.06
1/12/2012,12449.91,12471.02
1/11/2012,12459.52,12449.45
1/10/2012,12394.51,12462.47
1/9/2012,12359.31,12392.69
1/6/2012,12407.45,12359.92
1/5/2012,12418.42,12415.7
1/4/2012,12392.46,12418.42
1/3/2012,12221.19,12397.38
12/30/2011,12286.13,12217.56
12/29/2011,12152.09,12287.04
12/28/2011,12288.85,12151.41
12/27/2011,12293.47,12291.35
12/23/2011,12169.8,12294
12/22/2011,12107.59,12169.65
12/21/2011,12103.28,12107.74
12/20/2011,11769.21,12103.58
12/19/2011,11866.54,11766.26
12/16/2011,11870.25,11866.39
12/15/2011,11825.29,11868.81
12/14/2011,11949.72,11823.48
12/13/2011,12018.66,11954.94
12/12/2011,12181.08,12021.39
12/9/2011,11996.03,12184.26
12/8/2011,12195.91,11997.7
12/7/2011,12144.41,12196.37
12/6/2011,12097.75,12150.13
12/5/2011,12021.54,12097.83
12/2/2011,12022.37,12019.42
12/1/2011,12046.21,12020.03
11/30/2011,11559.27,12045.68
11/29/2011,11523.01,11555.63
11/28/2011,11232.47,11523.01
11/25/2011,11251.88,11231.78
11/23/2011,11492.74,11257.55
11/22/2011,11542.39,11493.72
11/21/2011,11795.55,11547.31
11/18/2011,11768.98,11796.16
11/17/2011,11905.67,11770.73
11/16/2011,12084.74,11905.59
11/15/2011,12077.92,12096.16
11/14/2011,12153,12078.98
11/11/2011,11896.28,12153.68
11/10/2011,11780.03,11893.79
11/9/2011,12166.4,11780.94
11/8/2011,12055.52,12170.18
11/7/2011,11983.02,12068.39
11/4/2011,12043.41,11983.24
11/3/2011,11835.59,12044.47
11/2/2011,11658.49,11836.04
11/1/2011,11951.53,11657.96
10/31/2011,12229.22,11955.01
10/28/2011,12207.34,12231.11
10/27/2011,11872.07,12208.55
10/26/2011,11707.76,11869.04
10/25/2011,11912.63,11706.62
10/24/2011,11807.96,11913.62
10/21/2011,11543.22,11808.79
10/20/2011,11502.13,11541.78
10/19/2011,11577.54,11504.62
10/18/2011,11396.17,11577.05
10/17/2011,11643.35,11397
10/14/2011,11478.97,11644.49
10/13/2011,11518.09,11478.13
10/12/2011,11417.36,11518.85
10/11/2011,11432.8,11416.3
10/10/2011,11104.56,11433.18
10/7/2011,11123.41,11103.12
10/6/2011,10939.87,11123.33
10/5/2011,10800.47,10939.95
10/4/2011,10651.44,10808.71
10/3/2011,10912.1,10655.3
9/30/2011,11152.32,10913.38
9/29/2011,11012.79,11153.98
9/28/2011,11189.1,11010.9
9/27/2011,11045.23,11190.69
9/26/2011,10771.78,11043.86
9/23/2011,10732.77,10771.48
9/22/2011,11121.89,10733.83
9/21/2011,11408.58,11124.84
9/20/2011,11401.47,11408.66
9/19/2011,11506.67,11401.01
9/16/2011,11433.71,11509.09
9/15/2011,11247.72,11433.18
9/14/2011,11106.83,11246.73
9/13/2011,11054.99,11105.85
9/12/2011,10990.01,11061.12
9/9/2011,11294.6,10992.13
9/8/2011,11414.86,11295.81
9/7/2011,11137.63,11414.86
9/6/2011,11237.31,11139.3
9/2/2011,11492.06,11240.26
9/1/2011,11613.3,11493.57
8/31/2011,11560.48,11613.53
8/30/2011,11532.13,11559.95
8/29/2011,11286.65,11539.25
8/26/2011,11145.2,11284.54
8/25/2011,11321.02,11149.82
8/24/2011,11175.78,11320.71
8/23/2011,10854.58,11176.76
8/22/2011,10820.37,10854.65
8/19/2011,10989.75,10817.65
8/18/2011,11406.27,10990.58
8/17/2011,11392.01,11410.21
8/16/2011,11480.48,11405.93
8/15/2011,11269.85,11482.9
8/12/2011,11143.46,11269.02
8/11/2011,10729.85,11143.31
8/10/2011,11228,10719.94
8/9/2011,10810.91,11239.77
8/8/2011,11433.93,10809.85
8/5/2011,11383.98,11444.61
8/4/2011,11893.86,11383.68
8/3/2011,11863.74,11896.44
8/2/2011,12129.77,11866.62
8/1/2011,12144.22,12132.49
7/29/2011,12239.36,12143.24
7/28/2011,12301.72,12240.11
7/27/2011,12498.42,12302.55
7/26/2011,12592.12,12501.3
7/25/2011,12679.72,12592.8
7/22/2011,12724.71,12681.16
7/21/2011,12567.07,12724.41
7/20/2011,12583.68,12571.91
7/19/2011,12386.03,12587.42
7/18/2011,12475.11,12385.16
7/15/2011,12437.12,12479.73
7/14/2011,12491.53,12437.12
7/13/2011,12447.33,12491.61
7/12/2011,12505.54,12446.88
7/11/2011,12655.62,12505.76
7/8/2011,12717.9,12657.2
7/7/2011,12627.23,12719.49
7/6/2011,12562.47,12626.02
7/5/2011,12583,12569.87
7/4/2011,12582.77,12582.77
7/1/2011,12412.07,12582.77
6/30/2011,12262.25,12414.34
6/29/2011,12187.63,12261.42
6/28/2011,12042.28,12188.69
6/27/2011,11934.66,12043.56
6/24/2011,12049.24,11934.58
6/23/2011,12108.35,12050
6/22/2011,12189.71,12109.67
6/21/2011,12081.33,12190.01
6/20/2011,12004.28,12080.38
6/17/2011,11962.66,12004.36
6/16/2011,11896.13,11961.52
6/15/2011,12075.12,11897.27
6/14/2011,11951.38,12076.11
6/13/2011,11945.33,11952.97
6/10/2011,12124.17,11951.91
6/9/2011,12049.47,12124.36
6/8/2011,12066.27,12048.94
6/7/2011,12090.18,12070.81
6/6/2011,12151.19,12089.96
6/3/2011,12247.8,12151.26
6/2/2011,12289.61,12248.55
6/1/2011,12569.41,12290.14
