Query: "DOW". sites: "http://money.cnn.com/" + dateToSearch.strftime("%Y"), "http://www.bloomberg.com/news/", "http://www.rttnews.com/", "http://www.reuters.com/finance", "money.usnews.com", "www.ft.com/home/us", "http://www.cnbc.com/". 
The object of this was to predict the DOW for three test dates.
Observations: The results were very successful! More testing is needed.
http://money.cnn.com/2012/04/05/real_estate/buy-rent-home-prices/|04/05/2012|-1|20
http://www.cnbc.com/id/46885326|04/05/2012|-1|24
http://money.cnn.com/2012/04/05/smallbusiness/jobs-act/|04/05/2012|-1|10
http://money.cnn.com/2012/04/05/news/economy/gingrich-group-bankruptcy/|04/05/2012|1|16
http://money.cnn.com/2012/04/05/news/economy/postal-service-cutbacks/|04/05/2012|0|18
http://money.cnn.com/2012/04/05/technology/lightsquared/|04/05/2012|-1|17
http://www.cnbc.com/id/46965762|04/05/2012|1|23
http://money.cnn.com/2012/04/05/news/economy/gi-bill-veterans/|04/05/2012|1|19
http://money.cnn.com/2012/03/30/autos/new-york-auto-show-dodge-ram/|04/05/2012|1|1
http://money.usnews.com/funds/allianzgi-income-&-growth-fund/aigpx|04/05/2012|0|21
http://money.cnn.com/2012/04/05/markets/thebuzz/|04/05/2012|1|9
http://money.cnn.com/2012/04/05/markets/europe-stock-risk/|04/05/2012|-1|6
http://money.cnn.com/2012/04/05/smallbusiness/ipo-bill/|04/05/2012|-1|14
http://money.cnn.com/2012/04/05/smallbusiness/veterans-farm/|04/05/2012|1|13
http://money.cnn.com/2012/04/05/markets/morgan-stanley-ceo-pay/|04/05/2012|0|11
http://money.cnn.com/2012/04/05/news/economy/detroit-state-takeover/|04/05/2012|0|15
http://money.cnn.com/2012/04/03/markets/oil-production/|04/05/2012|0|7
http://money.cnn.com/2012/04/05/technology/nokia-microsoft-lumia/|04/05/2012|1|12
http://money.cnn.com/2012/04/05/markets/stocks/|04/05/2012|0|0
http://money.cnn.com/2012/04/05/pf/taxes/virtual-tax-audits/|04/05/2012|-1|4
http://money.cnn.com/2012/04/04/markets/burger-king/|04/04/2012|0|5
http://money.cnn.com/2012/04/04/technology/google-project-glass/|04/04/2012|1|10
http://money.cnn.com/2012/04/04/autos/viper-srt-new-york-auto-show/|04/04/2012|0|8
http://money.cnn.com/2012/04/04/markets/spain-euro/|04/04/2012|0|3
http://money.cnn.com/2012/04/04/markets/premarkets/|04/04/2012|0|0
http://www.cnbc.com/id/46951024|04/04/2012|1|29
http://money.cnn.com/2012/04/04/autos/car-prices/|04/04/2012|1|6
http://www.cnbc.com/id/46950922|04/04/2012|1|27
http://www.bloomberg.com/news/2012-04-04/asian-stocks-australian-dollar-drop-on-fed-won-falls.html|04/04/2012|0|23
http://www.bloomberg.com/news/2012-04-03/jpmorgan-dealmaker-hannam-in-eye-of-storm-again-with-fsa-fine.html|04/04/2012|0|22
http://money.cnn.com/2012/04/04/pf/expert/inverse-funds.moneymag/|04/04/2012|-1|20
http://money.cnn.com/2012/04/04/technology/yahoo-jobs/|04/04/2012|0|4
http://money.cnn.com/2012/04/04/news/economy/detroit-state-takeover/|04/04/2012|0|18
http://money.cnn.com/2012/04/04/technology/custommade/|04/04/2012|1|16
http://www.cnbc.com/id/46955060|04/04/2012|1|24
http://www.reuters.com/finance/stocks/SPRGn.DE/key-developments/article/2515312|04/04/2012|0|26
http://money.cnn.com/2012/04/04/news/economy/unemployment-rate/|04/04/2012|0|17
http://money.cnn.com/2012/04/04/markets/stocks/|04/04/2012|-1|1
http://money.cnn.com/2012/04/03/pf/funds/gold_oil_etfs_taxes.fortune/|04/04/2012|-1|9
http://money.cnn.com/2012/04/04/markets/jpmorgan-lehman/|04/04/2012|0|11
http://money.cnn.com/2012/04/04/markets/wall-street-republican-president/|04/04/2012|-1|12
http://money.cnn.com/2012/04/04/autos/new-york-auto-show-chevy-impala/|04/04/2012|1|13
http://money.cnn.com/2012/04/04/news/economy/jamie-dimon-lobbying/|04/04/2012|1|19
http://money.cnn.com/2012/04/04/technology/startups/bravo-zuckerberg-show/|04/04/2012|1|7
http://money.cnn.com/2012/04/04/news/economy/adp-jobs-report/|04/04/2012|1|2
http://www.reuters.com/finance/stocks/DRAM.O/key-developments/article/2515599|04/04/2012|1|25
http://money.cnn.com/2012/04/03/news/economy/mitt-romney-message/|04/04/2012|1|21
http://money.cnn.com/2012/04/04/technology/ntelos-iphone/|04/04/2012|-1|15
http://money.cnn.com/2012/04/04/markets/oil-reserves-obama/|04/04/2012|-1|14
http://www.cnbc.com/id/46952253|04/04/2012|1|28
http://money.cnn.com/2012/04/03/pf/college/graduates-jobs/|04/03/2012|0|11
http://money.cnn.com/2012/04/03/markets/taxes-carlyle-rubenstein/|04/03/2012|-1|2
http://money.cnn.com/2012/04/03/news/economy/obama-ryan-trickle-down/|04/03/2012|1|12
http://money.cnn.com/2012/04/03/markets/stocks/|04/03/2012|0|0
http://money.cnn.com/2012/04/03/markets/stock-rally/|04/03/2012|1|1
http://money.usnews.com/money/blogs/planning-to-retire/2012/04/03/young-employees-seek-jobs-with-pensions|04/03/2012|0|19
http://money.cnn.com/2012/04/03/markets/investing-europe.moneymag/|04/03/2012|1|5
http://money.cnn.com/2012/04/03/real_estate/multi-generation-households/|04/03/2012|1|13
http://www.cnbc.com/id/46941232|04/03/2012|1|17
http://www.bloomberg.com/news/2012-04-03/asian-stocks-won-gain-on-china-services-data-yen-climbs.html|04/03/2012|0|14
http://money.cnn.com/2012/04/03/autos/fisker-atlantic/|04/03/2012|-1|8
http://www.cnbc.com/id/46938851|04/03/2012|1|16
http://money.cnn.com/2012/04/03/autos/car-sales/|04/03/2012|1|9
http://money.cnn.com/2012/04/03/markets/lagarde-imf/|04/03/2012|0|3
http://www.cnbc.com/id/46942271|04/03/2012|-1|15
http://money.cnn.com/2012/04/03/technology/startups/pinterest-cofounder-steps-down/|04/03/2012|1|6
http://money.cnn.com/2012/04/03/news/economy/federal-reserve-minutes-qe3/|04/03/2012|-1|10
http://money.cnn.com/2012/04/03/markets/muddy-waters-hong-kong/|04/03/2012|0|7
http://money.cnn.com/2012/04/03/markets/stock-market-outlook-survey/|04/03/2012|1|4
http://money.cnn.com/2012/04/02/autos/fisker_nina/|04/02/2012|-1|11
http://money.cnn.com/2012/04/02/news/companies/avon-coty/|04/02/2012|0|4
http://money.cnn.com/2012/04/02/autos/fuel-efficiency-car-sales/|04/02/2012|0|8
http://money.cnn.com/2012/04/02/markets/royal-bank-canada-sued/|04/02/2012|0|3
http://money.usnews.com/money/retirement/articles/2012/04/02/what-older-workers-dont-know-about-social-security|04/02/2012|1|15
http://money.cnn.com/2012/04/02/pf/taxes/tax-freedom-day/|04/02/2012|0|12
http://money.cnn.com/2012/04/02/technology/credit-card-hack-what-do-i-do/|04/02/2012|-1|9
http://www.bloomberg.com/news/2012-04-02/ism-index-of-u-s-manufacturing-increased-to-53-4-in-march.html|04/02/2012|0|14
http://money.cnn.com/2012/04/02/news/economy/election-campaign-message/|04/02/2012|1|5
http://money.cnn.com/2012/04/02/news/economy/ism-manufacturing/|04/02/2012|1|2
http://money.cnn.com/2012/04/02/markets/sino-forest-muddy-waters/|04/02/2012|0|6
