Query: Each Company individually, Sites: "http://money.cnn.com/", "http://www.bloomberg.com/news/", "http://www.rttnews.com/", "http://www.reuters.com/finance", "money.usnews.com", "www.ft.com/home/us", "http://www.cnbc.com/",  "fool.com", "zacks.com"
Notes: This is the first test with data that we are trying to put into our product!

http://www.fool.com/investing/general/2013/11/30/5-jaw-dropping-facts-about-legal-marijuana.aspx|11/30/2013|0|"Pfizer"|0
http://www.cnbc.com/id/101229701|11/30/2013|0|"Pfizer"|2
http://www.fool.com/investing/general/2013/11/30/the-3-dow-stocks-you-werent-thankful-for-this-past.aspx|11/30/2013|0|"Procter & Gamble" OR "Procter And Gamble"|1
http://www.fool.com/investing/general/2013/11/30/warren-buffetts-3-favorite-consumer-products-stock.aspx|11/30/2013|0|"Procter & Gamble" OR "Procter And Gamble"|0
http://www.fool.com/investing/general/2013/11/30/is-coca-cola-the-new-philip-morris.aspx|11/30/2013|0|"Coca-Cola"|0
http://www.fool.com/investing/general/2013/11/30/3-high-quality-companies-for-the-long-run-hershey.aspx|11/30/2013|0|"Coca-Cola"|6
http://www.fool.com/investing/general/2013/11/30/is-forbes-right-about-mcdonalds-brand-value.aspx|11/30/2013|0|"Coca-Cola"|3
http://www.fool.com/investing/general/2013/11/30/the-3-dow-stocks-you-werent-thankful-for-this-past.aspx|11/30/2013|0|"Coca-Cola"|4
http://www.fool.com/investing/general/2013/11/30/3-perfect-stocks-ebay-mcdonalds-and-coca-cola.aspx|11/30/2013|0|"Coca-Cola"|1
http://www.fool.com/investing/general/2013/11/30/warren-buffetts-3-favorite-consumer-products-stock.aspx|11/30/2013|0|"Coca-Cola"|2
http://www.fool.com/investing/general/2013/11/30/obamacare-website-will-the-november-fixes-solve-th.aspx|11/30/2013|0|"UnitedHealth Group"|0
http://www.fool.com/investing/general/2013/11/30/this-obamacare-contractor-just-got-the-boot-who-co.aspx|11/30/2013|0|"UnitedHealth Group"|2
http://www.fool.com/investing/general/2013/11/30/why-these-3-states-have-ultra-low-unemployment-rat.aspx|11/30/2013|0|"UnitedHealth Group"|3
http://www.fool.com/how-to-invest/personal-finance/2013/11/30/obamacare-generation-gap-why-young-people-will-mak.aspx|11/30/2013|0|"UnitedHealth Group"|1
http://www.fool.com/investing/general/2013/11/30/this-obamacare-contractor-just-got-the-boot-who-co.aspx|11/30/2013|0|"Verizon Communications"|0
http://www.fool.com/investing/general/2013/11/30/the-3-dow-stocks-you-werent-thankful-for-this-past.aspx|11/30/2013|0|"Wal-Mart"|8
http://www.fool.com/investing/general/2013/11/30/does-wal-mart-have-a-liquidity-problem.aspx|11/30/2013|0|"Wal-Mart"|2
http://www.fool.com/investing/general/2013/11/30/steer-clear-of-sears.aspx|11/30/2013|0|"Wal-Mart"|3
http://www.fool.com/investing/general/2013/11/30/1-video-game-to-rule-them-all-this-holiday-season.aspx|11/30/2013|0|"Wal-Mart"|30
http://www.fool.com/investing/general/2013/11/30/choose-chipotle-whole-foods-and-hain-celestial-for.aspx|11/30/2013|0|"Wal-Mart"|22
http://www.fool.com/investing/general/2013/11/30/4-shocking-facts-about-wal-mart.aspx|11/30/2013|0|"Wal-Mart"|0
http://www.fool.com/investing/general/2013/11/30/warren-buffetts-3-favorite-consumer-products-stock.aspx|11/30/2013|0|"Wal-Mart"|4
http://www.fool.com/investing/general/2013/11/30/why-costco-will-continue-outgrowing-wal-mart-and-t.aspx|11/30/2013|0|"Wal-Mart"|1
http://www.fool.com/investing/general/2013/11/29/which-credit-card-companies-are-crushing-it.aspx|11/29/2013|0|"American Express"|0
http://www.fool.com/how-to-invest/personal-finance/credit/2013/11/29/what-googles-prepaid-card-means-for-you.aspx|11/29/2013|0|"American Express"|1
http://www.fool.com/investing/general/2013/11/29/should-you-bet-on-the-action-at-time-warner-cable.aspx|11/29/2013|0|"AT&T"|3
http://www.bloomberg.com/news/2013-11-29/corporate-bond-sales-surge-to-highest-in-ten-months-in-europe.html|11/29/2013|0|"AT&T"|39
http://www.bloomberg.com/news/2013-11-29/apple-retreats-to-the-suburbs.html|11/29/2013|0|"AT&T"|17
http://www.zacks.com/stock/news/115654/ATampT-Boosts-Revs-with-Holiday-Offers|11/29/2013|0|"AT&T"|0
http://www.zacks.com/stock/news/115702/Still-Neutral-on-Novatel|11/29/2013|0|"AT&T"|1
http://www.fool.com/investing/general/2013/11/29/boeing-takes-a-break-for-t-day.aspx|11/29/2013|0|"Boeing"|1
http://www.fool.com/investing/general/2013/11/29/why-the-dow-missed-out-on-a-black-friday-record.aspx|11/29/2013|0|"Boeing"|2
http://www.fool.com/investing/general/2013/11/29/what-2014-has-in-store-for-nike.aspx|11/29/2013|0|"Boeing"|9
http://www.fool.com/investing/general/2013/11/29/why-arent-giant-jets-selling.aspx|11/29/2013|0|"Boeing"|3
http://www.zacks.com/stock/news/115631/Tesla-Motor-Fires-Hit-Lithium-ETF|11/29/2013|0|"Boeing"|10
http://www.zacks.com/stock/news/115682/Northrop-Gets-DoD-Contract|11/29/2013|0|"Boeing"|4
http://www.zacks.com/stock/news/115673/Boeing-Kept-at-Neutral|11/29/2013|0|"Boeing"|0
http://www.fool.com/investing/general/2013/11/29/why-exxon-mobil-has-lagged-behind-chevron-and-the.aspx|11/29/2013|0|"Chevron"|0
http://www.fool.com/investing/general/2013/11/29/epa-biofuel-cuts-should-be-no-surprise.aspx|11/29/2013|0|"Chevron"|1
http://www.fool.com/investing/general/2013/11/29/warren-buffett-and-hedge-funds-dont-see-eye-to-eye.aspx|11/29/2013|0|"Chevron"|2
http://www.bloomberg.com/news/2013-11-29/statoil-says-east-canadian-oil-finds-may-signal-moroccan-crude.html|11/29/2013|0|"Chevron"|3
http://www.zacks.com/stock/news/115643/Repsol-YPF-Settle-Expropriation-Issue|11/29/2013|0|"Chevron"|4
http://www.zacks.com/stock/news/115659/Eni-in-Exploration-Pact-with-Ukraine|11/29/2013|0|"Chevron"|5
http://www.fool.com/investing/general/2013/11/29/what-should-cisco-buy-next.aspx|11/29/2013|0|"Cisco Systems"|0
http://www.bloomberg.com/news/2013-11-29/san-jose-pension-crush-spurs-bid-to-ease-california-pacts.html|11/29/2013|0|"Cisco Systems"|1
http://www.bloomberg.com/news/2013-11-29/apple-retreats-to-the-suburbs.html|11/29/2013|0|"DuPont"|1
http://www.bloomberg.com/news/2013-11-29/basf-chief-spreads-development-risks-to-avoid-betting-the-farm-.html|11/29/2013|0|"DuPont"|0
http://www.fool.com/investing/general/2013/11/29/why-exxon-mobil-has-lagged-behind-chevron-and-the.aspx|11/29/2013|0|"Exxon Mobil"|1
http://www.cnbc.com/id/101235148|11/29/2013|0|"Exxon Mobil"|3
http://www.bloomberg.com/news/2013-11-29/mogadishu-mom-misses-out-in-somalia-shilling-s-rally-currencies.html|11/29/2013|0|"Exxon Mobil"|9
http://www.zacks.com/stock/news/115627/PetroChina-Buys-Exxon-Stake-in-Iraq|11/29/2013|0|"Exxon Mobil"|0
http://www.bloomberg.com/news/2013-11-29/apple-retreats-to-the-suburbs.html|11/29/2013|0|"General Electric"|5
